strikes_acc(%),tkd_acc(%),kd_avg,avg_fgt_t,standing_str(%),clinch_str(%),ground_str(%),head_str(%),body_str(%),leg_str(%),ko/tko(%),dec(%),encoded_target
0.5344827586206896,0.0,0.0,0.45996940336562986,0.76,0.19,0.05,0.35,0.13,0.52,0.45,0.15,7
0.34781306171360094,0.15841584158415842,0.36,0.5527791942886283,0.8,0.12,0.09,0.53,0.26,0.2,0.29,0.39,0
0.5129533678756477,0.0,0.47,0.36715961244263134,0.81,0.12,0.07,0.57,0.25,0.18,0.25,0.0,0
0.371900826446281,0.0,0.53,0.4543600203977563,0.53,0.04,0.42,0.69,0.22,0.09,0.22,0.22,7
0.45466666666666666,0.3333333333333333,0.48,0.5058643549209588,0.79,0.06,0.15,0.51,0.19,0.29,0.22,0.67,7
0.3695652173913043,0.3333333333333333,0.0,0.2610912799592045,0.73,0.18,0.1,0.71,0.24,0.06,0.5,0.25,7
0.5092063492063492,0.13157894736842105,0.18,0.4579296277409485,0.36,0.38,0.26,0.57,0.35,0.08,0.0,0.0,7
0.2,0.0,0.0,0.3941866394696583,1.0,0.0,0.0,0.78,0.11,0.11,0.0,0.0,7
0.64,0.0,0.0,0.7450280469148395,0.42,0.42,0.17,0.46,0.29,0.25,0.0,0.0,7
0.4320388349514563,0.0,0.75,0.5925548189699134,0.87,0.08,0.05,0.58,0.21,0.21,0.5,0.5,1
0.3783146729522687,0.3103448275862069,1.07,0.6180520142784295,0.81,0.07,0.12,0.66,0.2,0.14,0.33,0.56,1
0.43902439024390244,0.0,0.0,0.6129525752167262,0.78,0.13,0.09,0.69,0.26,0.06,0.0,0.0,7
0.5207100591715976,0.25,0.0,0.45741968383477816,0.7,0.23,0.07,0.51,0.34,0.15,0.4,0.2,1
0.41621621621621624,0.0,0.28,0.3064762876083631,0.79,0.06,0.14,0.31,0.21,0.48,0.0,0.0,7
0.2247191011235955,0.0,0.47,0.5104538500764917,0.55,0.23,0.23,0.6,0.25,0.15,0.0,0.0,7
0.36085879438480595,0.0,0.25,0.45028046914839376,0.49,0.11,0.41,0.75,0.19,0.06,0.0,0.0,7
0.5714285714285714,0.0,0.0,0.7450280469148395,0.67,0.08,0.25,0.92,0.0,0.08,0.0,0.0,7
0.46016949152542375,0.0,0.09,0.4997450280469149,0.46,0.29,0.25,0.74,0.15,0.12,0.0,0.0,7
0.4907692307692308,0.06666666666666667,0.42,0.4977052524222336,0.68,0.21,0.1,0.59,0.31,0.1,0.73,0.13,5
0.5276073619631901,0.0,0.73,0.3957164711881693,0.42,0.42,0.16,0.4,0.41,0.2,0.0,0.0,7
0.3648068669527897,0.0,0.0,0.5099439061703214,0.75,0.12,0.13,0.54,0.27,0.19,0.0,0.45,7
0.3333333333333333,0.0,0.0,0.4691483936766956,0.61,0.29,0.11,0.71,0.25,0.04,0.27,0.27,7
0.28205128205128205,0.0,0.0,0.7450280469148395,0.55,0.45,0.0,0.45,0.36,0.18,0.0,0.0,7
0.47723532638507954,0.0,0.22,0.6200917899031108,0.53,0.22,0.25,0.51,0.31,0.17,0.0,0.0,7
0.43614457831325304,0.3695652173913043,0.15,0.5089240183579806,0.67,0.23,0.1,0.48,0.17,0.36,0.0,0.0,7
0.40425531914893614,0.0,0.0,0.6185619581845997,0.97,0.03,0.0,0.37,0.45,0.18,0.0,0.0,7
0.330749354005168,0.0,0.32,0.44722080571137185,0.91,0.02,0.07,0.38,0.29,0.33,0.3,0.4,0
0.44805194805194803,0.06666666666666667,0.0,0.34574196838347787,0.49,0.17,0.33,0.68,0.14,0.17,0.33,0.11,7
0.5571428571428572,0.6666666666666666,0.0,0.3044365119836819,0.48,0.22,0.3,0.82,0.14,0.04,1.0,0.0,3
0.3161290322580645,0.0,0.0,0.7450280469148395,1.0,0.0,0.0,0.55,0.31,0.14,0.0,0.0,7
0.3076923076923077,0.0,0.0,0.1055583885772565,0.75,0.25,0.0,0.42,0.17,0.42,0.0,0.5,3
0.7096774193548387,0.14285714285714285,0.0,0.2911779704232535,0.2,0.2,0.59,0.82,0.14,0.05,0.09,0.18,7
0.3958333333333333,0.0,0.0,0.7450280469148395,0.42,0.16,0.42,0.84,0.05,0.11,0.0,0.0,7
0.44375,0.0,0.34,0.5461499235084142,0.73,0.21,0.06,0.68,0.19,0.13,0.44,0.33,7
0.44075829383886256,0.3142857142857143,0.0,0.6644569097399288,0.44,0.35,0.21,0.45,0.26,0.28,0.22,0.78,7
0.5121951219512195,0.5714285714285714,0.0,0.7088220295767466,0.56,0.13,0.31,0.75,0.17,0.08,0.25,0.0,3
0.4877216916780355,0.1111111111111111,0.26,0.41560428352881185,0.79,0.16,0.05,0.63,0.27,0.1,0.22,0.54,5
0.44942196531791906,0.0,0.47,0.4431412544620092,0.64,0.22,0.15,0.78,0.16,0.06,0.67,0.0,3
0.47863247863247865,0.3103448275862069,0.0,0.6042835288118308,0.54,0.16,0.3,0.76,0.21,0.03,0.25,0.25,0
0.36363636363636365,0.0,0.86,0.6583375828658848,0.71,0.22,0.07,0.54,0.26,0.2,0.19,0.63,7
0.41451990632318503,0.0,0.0,0.5119836817950025,0.91,0.06,0.03,0.69,0.17,0.14,0.0,0.1,3
0.3613728129205922,0.0,0.12,0.6002039775624682,0.91,0.07,0.03,0.74,0.21,0.05,0.26,0.47,1
0.7848101265822784,0.0,0.0,0.6557878633350332,0.24,0.61,0.15,0.4,0.34,0.26,0.0,0.0,7
0.2897727272727273,0.0,0.0,0.5084140744518103,0.78,0.14,0.08,0.61,0.22,0.18,0.18,0.53,7
0.48484848484848486,0.0,0.0,0.19173890872004082,0.81,0.09,0.09,0.66,0.19,0.16,0.0,0.0,7
0.5110132158590308,0.125,0.51,0.2605813360530342,0.78,0.19,0.03,0.6,0.23,0.16,0.43,0.14,7
0.6271929824561403,0.0,0.35,0.4074451810300868,0.43,0.21,0.36,0.67,0.2,0.13,0.0,0.0,7
0.47946389969736275,0.5,0.85,0.512493625701173,0.85,0.08,0.07,0.61,0.34,0.04,0.71,0.24,2
0.5121387283236994,0.0,0.0,0.5486996430392658,0.81,0.09,0.09,0.82,0.09,0.09,0.31,0.38,2
0.39599383667180277,0.24193548387096775,0.17,0.5502294747577766,0.72,0.12,0.17,0.74,0.16,0.11,0.0,0.57,0
0.2656716417910448,0.0,0.4,0.35492095869454365,0.63,0.26,0.11,0.71,0.16,0.13,0.0,0.0,7
0.4215885947046843,0.0,0.19,0.5415604283528813,0.55,0.36,0.09,0.63,0.27,0.1,0.0,0.0,7
0.3076923076923077,0.0,1.44,0.10045894951555329,0.35,0.6,0.05,0.55,0.0,0.45,0.0,0.0,7
0.48102564102564105,0.2222222222222222,0.14,0.7200407955124937,0.85,0.11,0.04,0.44,0.23,0.33,0.0,0.71,4
0.6016140865737344,0.0,0.67,0.49311575726670076,0.86,0.12,0.02,0.63,0.09,0.28,0.79,0.17,3
0.8,0.0,0.0,0.7450280469148395,0.05,0.48,0.47,0.65,0.07,0.28,0.0,0.0,6
0.3333333333333333,0.0,0.0,0.44722080571137185,0.68,0.32,0.0,0.46,0.36,0.18,0.0,0.0,7
0.44370860927152317,0.0,0.75,0.3890872004079552,0.86,0.06,0.08,0.73,0.23,0.04,0.5,0.19,3
0.3617021276595745,0.15384615384615385,0.0,0.7450280469148395,0.49,0.43,0.08,0.47,0.24,0.29,0.44,0.0,7
0.3481781376518219,0.0,0.69,0.34421213666496686,0.91,0.06,0.03,0.81,0.13,0.06,0.0,0.0,7
0.38998211091234347,0.5,0.0,0.44824069352371243,0.95,0.04,0.0,0.93,0.06,0.01,0.22,0.22,2
0.2,0.0,0.0,0.10453850076491587,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,7
0.37948717948717947,0.0,0.32,0.563488016318205,0.45,0.31,0.24,0.77,0.05,0.18,0.0,0.0,7
0.4322250639386189,0.0,0.3,0.33860275369709336,0.67,0.21,0.12,0.57,0.2,0.22,0.33,0.42,7
0.5172910662824207,0.6388888888888888,0.15,0.5471698113207547,0.62,0.11,0.28,0.66,0.21,0.14,0.55,0.36,7
0.4827586206896552,0.0,0.0,0.10096889342172363,0.93,0.0,0.07,0.64,0.14,0.21,0.0,0.0,3
0.5478260869565217,0.0,1.21,0.2916879143294238,0.86,0.13,0.01,0.56,0.3,0.15,1.0,0.0,5
0.5926966292134831,0.6666666666666666,0.48,0.607853136155023,0.8,0.07,0.14,0.83,0.09,0.08,0.5,0.13,7
0.1069182389937107,0.0,0.0,0.7450280469148395,0.71,0.29,0.0,0.29,0.53,0.18,0.0,0.0,7
0.42857142857142855,0.0,0.74,0.49413564507904134,0.67,0.17,0.17,0.33,0.17,0.5,0.0,0.0,7
0.5708245243128964,0.0,0.28,0.6619071902090771,0.84,0.11,0.04,0.43,0.42,0.15,0.0,0.88,2
0.4071637426900585,0.0,0.76,0.5675675675675675,0.85,0.03,0.13,0.65,0.13,0.22,0.46,0.42,2
0.5342465753424658,0.0,0.0,0.7450280469148395,0.9,0.08,0.03,0.59,0.21,0.21,0.0,0.0,7
0.4383561643835616,0.0,0.0,0.5645079041305457,0.64,0.24,0.12,0.63,0.26,0.12,0.0,0.75,7
0.4294234592445328,0.375,0.34,0.6073431922488527,0.72,0.07,0.21,0.51,0.22,0.27,0.36,0.27,7
0.4875,0.0,0.0,0.7450280469148395,0.59,0.31,0.1,0.64,0.08,0.28,0.0,0.0,7
0.486013986013986,0.0,0.0,0.4977052524222336,0.5,0.31,0.19,0.55,0.3,0.15,0.0,0.0,7
0.5604395604395604,0.6666666666666666,0.0,0.3559408465068843,0.39,0.16,0.45,0.75,0.18,0.08,0.39,0.33,7
0.4666666666666667,0.0,0.0,0.7450280469148395,0.89,0.11,0.0,0.57,0.14,0.29,0.0,0.0,3
0.45454545454545453,0.0,0.0,0.19785823559408466,0.0,0.6,0.4,0.4,0.6,0.0,0.0,0.0,7
0.32408759124087594,0.0,0.62,0.5007649158592555,0.77,0.05,0.18,0.56,0.2,0.24,0.0,0.0,7
0.5223179326546593,0.21705426356589147,0.5,0.8648648648648649,0.57,0.18,0.26,0.63,0.29,0.08,0.45,0.5,1
0.49528301886792453,0.0,0.0,0.5619581845996942,0.71,0.12,0.16,0.62,0.21,0.17,0.42,0.08,3
0.5977011494252874,0.4,0.0,0.6073431922488527,0.44,0.08,0.48,0.75,0.19,0.06,0.17,0.5,7
0.5179856115107914,0.0,0.0,0.3370729219785824,0.69,0.08,0.22,0.88,0.04,0.08,0.0,0.0,7
0.2,0.0,0.0,0.051504334523202445,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7
0.26126126126126126,0.3333333333333333,0.0,0.2605813360530342,0.72,0.1,0.17,0.52,0.38,0.1,0.6,0.0,0
0.441747572815534,0.0,0.0,0.4411014788373279,0.3,0.16,0.54,0.73,0.16,0.11,0.0,0.0,7
0.4496124031007752,0.0,0.0,0.7006629270780216,0.52,0.48,0.0,0.69,0.19,0.12,0.5,0.5,7
0.5182481751824818,0.1,0.36,0.353901070882203,0.58,0.17,0.25,0.62,0.18,0.21,0.22,0.33,2
0.6138613861386139,0.5,0.5,0.7450280469148395,0.58,0.03,0.39,0.79,0.08,0.13,0.38,0.63,3
0.40804106073567153,0.07692307692307693,0.0,0.6149923508414075,0.73,0.23,0.04,0.64,0.24,0.12,0.07,0.71,3
0.6557377049180327,0.0,0.0,0.7450280469148395,0.5,0.23,0.28,0.55,0.15,0.3,0.0,0.0,7
0.5648621041879469,0.0,0.17,0.7450280469148395,0.75,0.11,0.14,0.62,0.15,0.23,0.25,0.63,4
0.41482300884955753,0.0,0.0,0.5594084650688425,0.42,0.19,0.39,0.86,0.06,0.07,0.0,0.0,7
0.23076923076923078,0.0,0.0,0.7450280469148395,0.73,0.27,0.0,0.27,0.4,0.33,0.0,0.0,7
0.3451945460591952,0.0,0.07,0.6976032636409996,0.88,0.06,0.06,0.61,0.24,0.15,0.11,0.83,3
0.40384615384615385,0.0,0.21,0.3421723610402856,0.72,0.11,0.17,0.7,0.21,0.09,0.52,0.35,7
0.5043731778425656,0.16129032258064516,0.0,0.7052524222335544,0.79,0.12,0.1,0.67,0.25,0.08,0.29,0.14,3
0.3888888888888889,0.0,0.0,0.4900560938296788,0.43,0.57,0.0,0.33,0.48,0.19,0.0,0.0,7
0.4117647058823529,0.0,0.29,0.647628760836308,0.64,0.17,0.19,0.71,0.12,0.18,0.42,0.33,7
0.5390625,0.0,0.0,0.4533401325854156,0.86,0.04,0.1,0.56,0.28,0.17,0.58,0.17,1
0.1,0.0,0.0,0.2870984191738909,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7
0.49473684210526314,0.0,0.0,0.4069352371239164,0.74,0.23,0.02,0.4,0.21,0.38,0.0,0.0,7
0.366412213740458,0.46153846153846156,0.35,0.7047424783273841,0.81,0.1,0.09,0.81,0.14,0.05,0.21,0.3,7
0.3630952380952381,0.4,0.0,0.40438551759306485,0.93,0.05,0.02,0.64,0.1,0.26,0.4,0.2,7
0.3712905452035887,0.0,0.34,0.4977052524222336,0.84,0.11,0.04,0.6,0.13,0.28,0.0,0.0,7
0.7333333333333333,0.0,0.0,0.21060683324834267,0.18,0.0,0.82,0.82,0.09,0.09,0.0,0.0,7
0.5215686274509804,0.4,0.0,0.5553289138194799,0.44,0.46,0.11,0.62,0.36,0.02,0.21,0.25,7
0.4819277108433735,0.0,0.0,0.7236104028556859,0.81,0.17,0.03,0.63,0.29,0.08,0.0,0.0,7
0.35051546391752575,0.0,0.0,0.7450280469148395,0.91,0.09,0.0,0.71,0.21,0.09,0.5,0.5,7
0.41590612777053454,0.15254237288135594,0.5,0.6603773584905661,0.83,0.1,0.07,0.66,0.18,0.16,0.41,0.35,7
0.44880546075085326,0.0,0.24,0.4533401325854156,0.32,0.49,0.19,0.62,0.27,0.11,0.0,0.0,7
0.42857142857142855,0.0,0.0,0.31565527791942893,0.67,0.33,0.0,0.0,0.67,0.33,0.0,0.0,7
0.39461883408071746,0.0,0.0,0.7450280469148395,0.86,0.13,0.01,0.55,0.43,0.02,0.0,0.0,7
0.4470924690181125,0.0,0.44,0.4936257011728711,0.84,0.03,0.13,0.9,0.09,0.01,0.73,0.27,6
0.1917808219178082,0.0,0.0,0.366649668536461,0.86,0.14,0.0,0.79,0.21,0.0,0.0,0.0,7
0.75,0.0,0.0,0.16216216216216217,0.06,0.94,0.0,0.0,0.0,1.0,0.0,0.0,7
0.4003511852502195,0.0,0.08,0.5063742988271291,0.48,0.18,0.34,0.65,0.22,0.14,0.0,0.0,7
0.47050359712230216,0.0,0.34,0.46251912289648145,0.59,0.2,0.21,0.63,0.16,0.21,0.0,0.0,7
0.4697986577181208,0.0,0.31,0.2519122896481388,0.24,0.74,0.01,0.34,0.56,0.1,0.0,0.0,7
0.4946808510638298,0.0,0.0,0.20958694543600206,0.73,0.26,0.01,0.47,0.16,0.37,0.0,0.0,7
0.4113767518549052,0.22857142857142856,0.0,0.7577766445690974,0.77,0.18,0.05,0.78,0.15,0.08,0.17,0.5,0
0.4004329004329004,0.0,0.32,0.6532381438041817,0.87,0.08,0.05,0.61,0.34,0.05,0.53,0.35,3
0.38873994638069703,0.0,0.57,0.5073941866394697,0.74,0.17,0.09,0.5,0.19,0.3,0.0,0.0,7
0.5358255451713395,0.0,0.2,0.40642529321774606,0.53,0.12,0.35,0.6,0.23,0.17,0.4,0.3,7
0.34156378600823045,0.058823529411764705,0.48,0.3625701172870985,0.94,0.05,0.01,0.58,0.17,0.25,0.29,0.24,1
0.625,0.0,0.0,0.10963793982661908,1.0,0.0,0.0,0.3,0.3,0.4,0.0,0.44,7
0.5449700199866756,0.0,0.3,0.5466598674145844,0.76,0.11,0.13,0.57,0.19,0.24,0.52,0.17,2
0.4186046511627907,0.0,0.0,0.44926058133605307,0.67,0.33,0.0,0.58,0.36,0.06,0.0,0.0,7
0.42274786109713136,0.3018867924528302,0.07,0.5925548189699134,0.59,0.09,0.32,0.77,0.2,0.03,0.17,0.39,6
0.3407079646017699,0.0,0.52,0.4563997960224376,0.74,0.09,0.17,0.74,0.19,0.06,0.56,0.33,7
0.5488126649076517,0.0,0.45,0.5002549719530852,0.31,0.14,0.55,0.79,0.15,0.05,0.0,0.0,7
0.6942148760330579,0.0,0.0,0.7450280469148395,0.81,0.02,0.17,0.85,0.14,0.02,0.0,0.0,7
0.48822714681440443,0.3858267716535433,0.17,0.6496685364609894,0.42,0.04,0.54,0.86,0.09,0.05,0.28,0.34,7
0.49848024316109424,0.3,0.0,0.5583885772565018,0.78,0.19,0.03,0.9,0.06,0.04,0.25,0.38,7
0.6956521739130435,1.0,0.0,0.4900560938296788,0.17,0.06,0.77,0.69,0.23,0.08,0.0,0.0,7
0.3247011952191235,0.0,0.49,0.4987251402345743,0.78,0.1,0.12,0.69,0.15,0.16,0.69,0.15,3
0.3800995024875622,0.0,1.59,0.38806731259561456,0.87,0.07,0.06,0.58,0.2,0.22,0.73,0.27,3
0.5962059620596206,0.2857142857142857,1.0,0.23559408465068843,0.41,0.05,0.54,0.87,0.07,0.05,0.08,0.85,1
0.3706111833550065,0.0,1.05,0.4543600203977563,0.87,0.07,0.06,0.44,0.19,0.38,0.54,0.38,3
0.2631578947368421,0.0,0.0,0.7450280469148395,0.83,0.17,0.0,0.5,0.23,0.27,0.26,0.3,3
0.44,0.2,0.0,0.45232024477307503,0.66,0.26,0.08,0.48,0.19,0.33,0.11,0.39,7
0.8333333333333334,0.0,0.0,0.05303416624171341,0.6,0.4,0.0,0.4,0.6,0.0,0.0,0.0,7
0.3501469147894221,0.0,0.39,0.5145334013258542,0.91,0.06,0.03,0.57,0.31,0.12,0.75,0.25,7
0.6138613861386139,0.25,0.48,0.5002549719530852,0.82,0.16,0.03,0.4,0.34,0.25,0.63,0.25,3
0.4067796610169492,0.0,0.0,0.5629780724120347,0.9,0.1,0.0,0.4,0.21,0.4,0.27,0.07,0
0.25,0.0,0.0,0.08720040795512495,1.0,0.0,0.0,0.6,0.2,0.2,0.0,0.0,7
0.47093023255813954,0.0,0.5,0.7450280469148395,0.67,0.12,0.21,0.63,0.16,0.21,0.0,0.0,7
0.45454545454545453,0.0,0.0,0.4089750127485977,0.43,0.36,0.21,0.39,0.41,0.2,0.0,0.0,7
0.5,0.0,0.0,0.1845996940336563,0.67,0.33,0.0,0.33,0.0,0.67,0.0,0.0,7
0.41904761904761906,0.25,0.0,0.40489546149923517,0.86,0.13,0.01,0.84,0.05,0.11,0.0,0.0,7
0.42524916943521596,0.1875,0.14,0.6119326874043857,0.55,0.27,0.18,0.65,0.22,0.13,0.25,0.71,3
0.41201716738197425,0.0,0.19,0.41662417134115254,0.57,0.23,0.21,0.59,0.23,0.18,0.0,0.0,7
0.4370860927152318,0.0,0.32,0.5578786333503315,0.39,0.11,0.5,0.73,0.14,0.14,0.0,0.0,7
0.4270353302611367,0.18181818181818182,0.49,0.4987251402345743,0.71,0.22,0.08,0.64,0.23,0.13,0.29,0.18,7
0.43490701001430615,0.0,0.36,0.510963793982662,0.46,0.11,0.43,0.79,0.15,0.06,0.0,0.0,7
0.4144736842105263,1.0,0.0,0.4569097399286079,0.86,0.14,0.0,0.63,0.19,0.17,0.67,0.33,7
0.31399317406143346,0.09615384615384616,0.14,0.7450280469148395,0.88,0.1,0.02,0.62,0.16,0.21,0.25,0.5,7
0.4,0.0,0.0,0.25956144824069355,0.78,0.15,0.07,0.39,0.41,0.2,0.0,0.0,7
0.5285412262156448,0.20930232558139536,0.0,0.46098929117797044,0.64,0.14,0.22,0.72,0.16,0.12,0.0,0.18,7
0.45652173913043476,0.0,0.0,0.2585415604283529,0.24,0.71,0.05,0.67,0.24,0.1,0.0,0.0,7
0.328,0.0,0.0,0.7450280469148395,0.95,0.05,0.0,0.54,0.24,0.22,0.0,0.0,7
0.0,0.0,0.0,0.08720040795512495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.40860215053763443,0.0,0.15,0.552269250382458,0.68,0.27,0.05,0.45,0.22,0.33,0.0,0.0,7
0.44529262086513993,0.06666666666666667,0.0,0.49719530851606336,0.76,0.22,0.02,0.59,0.28,0.13,0.38,0.31,0
0.5087014725568942,0.0,0.38,0.4405915349311576,0.68,0.06,0.27,0.48,0.21,0.31,0.0,0.0,7
0.3490909090909091,0.0,0.0,0.7450280469148395,0.97,0.03,0.0,0.52,0.32,0.16,0.58,0.17,7
0.4908321579689704,0.5,0.47,0.5068842427332994,0.67,0.09,0.24,0.73,0.16,0.11,0.5,0.3,7
0.3516483516483517,0.0,0.0,0.35492095869454365,0.72,0.16,0.13,0.63,0.16,0.22,0.36,0.36,7
0.35144927536231885,0.0,0.0,0.6501784803671598,0.78,0.22,0.0,0.41,0.38,0.21,0.0,0.0,7
0.45111111111111113,0.0,0.53,0.6965833758286589,0.67,0.17,0.16,0.73,0.19,0.08,0.41,0.32,7
0.4868871151653364,0.0,0.32,0.622131565527792,0.71,0.04,0.25,0.8,0.07,0.14,0.11,0.28,0
0.5115740740740741,0.0,0.25,0.7450280469148395,0.62,0.14,0.25,0.6,0.29,0.12,0.14,0.29,7
0.5,0.0,0.0,0.7450280469148395,0.85,0.13,0.02,0.78,0.11,0.1,0.0,0.0,7
0.44608879492600423,0.23076923076923078,0.55,0.552269250382458,0.87,0.08,0.05,0.51,0.26,0.24,0.33,0.25,3
0.585956416464891,0.0,0.0,0.7032126466088731,0.84,0.12,0.04,0.66,0.16,0.18,0.14,0.57,0
0.1917808219178082,0.0,0.0,0.25956144824069355,0.79,0.07,0.14,0.64,0.14,0.21,0.4,0.0,7
0.3401826484018265,0.0,0.0,0.7450280469148395,0.95,0.05,0.0,0.66,0.24,0.09,0.56,0.22,3
0.4176,0.3333333333333333,0.0,0.6165221825599185,0.74,0.23,0.03,0.57,0.31,0.12,0.2,0.8,7
0.3933333333333333,0.10714285714285714,0.07,0.7118816930137686,0.72,0.15,0.13,0.73,0.14,0.13,0.53,0.4,3
0.5525210084033614,0.0,0.92,0.24834268230494647,0.56,0.37,0.07,0.69,0.2,0.11,0.0,0.0,7
0.2926829268292683,0.0,0.0,0.3039265680775115,0.92,0.08,0.0,0.33,0.5,0.17,0.25,0.33,7
0.26004228329809725,0.0,0.0,0.607853136155023,0.5,0.33,0.17,0.51,0.38,0.11,0.0,0.0,7
0.4186046511627907,0.0,0.0,0.7159612442631311,0.88,0.11,0.01,0.56,0.28,0.17,0.6,0.4,1
0.3786127167630058,0.0,0.0,0.6104028556858745,0.73,0.09,0.18,0.55,0.1,0.35,0.15,0.23,7
0.4860557768924303,0.0,0.0,0.6149923508414075,0.86,0.12,0.02,0.5,0.26,0.24,0.05,0.42,7
0.3275862068965517,0.0,0.0,0.550739418663947,0.89,0.05,0.05,0.71,0.13,0.16,0.0,0.0,7
0.5,0.0,0.0,0.04895461499235084,0.7,0.3,0.0,0.1,0.4,0.5,0.0,0.0,7
0.24709042076991944,0.26666666666666666,0.3,0.5624681285058645,0.84,0.09,0.06,0.64,0.17,0.19,0.0,0.0,7
0.48493975903614456,0.0,0.0,0.4140744518103009,0.8,0.09,0.11,0.6,0.15,0.25,0.67,0.25,7
0.47368421052631576,0.0,0.0,0.4120346761856197,0.78,0.11,0.11,0.36,0.31,0.33,0.6,0.2,7
0.4686192468619247,0.18518518518518517,0.38,0.5155532891381949,0.71,0.12,0.17,0.62,0.23,0.15,0.17,0.39,0
0.5338181818181819,0.18181818181818182,0.29,0.8082610912799592,0.75,0.14,0.12,0.58,0.23,0.19,0.33,0.52,3
0.5241935483870968,0.0,1.46,0.49821519632840394,0.78,0.05,0.17,0.62,0.34,0.05,0.0,0.0,5
0.48872180451127817,0.0,0.28,0.5175930647628761,0.72,0.11,0.16,0.61,0.27,0.12,0.64,0.36,2
0.40321217244294166,0.0,0.48,0.439571647118817,0.74,0.24,0.01,0.72,0.15,0.12,0.5,0.5,7
0.5466101694915254,0.0,0.0,0.7450280469148395,0.46,0.44,0.1,0.46,0.36,0.19,0.5,0.5,7
0.375,0.0,0.0,0.7450280469148395,0.38,0.38,0.24,0.48,0.29,0.24,0.0,0.0,7
0.30141843971631205,0.3333333333333333,0.0,0.4120346761856197,0.91,0.04,0.06,0.8,0.18,0.02,0.13,0.13,4
0.5227272727272727,0.5,0.0,0.16114227434982153,0.61,0.3,0.09,0.74,0.26,0.0,0.41,0.0,0
0.4275092936802974,0.2222222222222222,0.83,0.5089240183579806,0.86,0.05,0.09,0.58,0.13,0.29,0.53,0.26,2
0.30666666666666664,0.0,0.0,0.40387557368689453,1.0,0.0,0.0,0.3,0.3,0.39,0.0,0.0,7
0.5547652916073968,0.1111111111111111,0.21,0.6481387047424784,0.41,0.44,0.16,0.53,0.39,0.08,0.4,0.6,5
0.4883720930232558,0.0,0.0,0.3987761346251913,0.64,0.17,0.19,0.71,0.19,0.1,0.0,0.27,7
0.3073770491803279,0.0,0.0,0.7450280469148395,0.83,0.12,0.05,0.73,0.24,0.03,0.11,0.56,7
0.4505928853754941,0.041666666666666664,0.0,0.5155532891381949,0.69,0.18,0.13,0.45,0.25,0.31,0.14,0.29,0
0.5414141414141415,0.34375,0.0,0.6664966853646099,0.51,0.18,0.32,0.49,0.16,0.35,0.46,0.38,7
0.5482233502538071,0.0,0.0,0.5996940336562979,0.13,0.38,0.49,0.74,0.23,0.03,0.0,0.0,7
0.6666666666666666,0.0,0.0,0.004079551249362568,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,7
0.47058823529411764,0.5238095238095238,0.0,0.7450280469148395,0.93,0.03,0.05,0.83,0.15,0.03,0.0,0.0,2
0.5866666666666667,0.038461538461538464,0.0,0.6639469658337583,0.49,0.42,0.09,0.38,0.45,0.17,0.17,0.83,5
0.48155737704918034,0.2830188679245283,0.0,0.649158592554819,0.74,0.11,0.14,0.75,0.2,0.04,0.05,0.89,2
0.4601084430673896,0.0,0.54,0.5471698113207547,0.68,0.23,0.09,0.51,0.16,0.32,0.61,0.39,7
0.45454545454545453,0.1,1.04,0.45945945945945954,0.6,0.14,0.26,0.75,0.14,0.11,0.71,0.0,2
0.37349397590361444,0.0,0.0,0.5089240183579806,0.8,0.1,0.1,0.6,0.16,0.24,0.29,0.29,7
0.4742857142857143,0.2549019607843137,0.19,0.45130035696073434,0.61,0.11,0.28,0.67,0.26,0.07,0.47,0.12,3
0.5040091638029782,0.0,0.17,0.6109127995920449,0.71,0.25,0.04,0.53,0.35,0.12,0.25,0.63,4
0.4177215189873418,0.7777777777777778,1.36,0.34778174400815914,0.79,0.09,0.12,0.7,0.19,0.11,0.22,0.22,0
0.47073170731707314,0.125,1.29,0.5594084650688425,0.88,0.05,0.08,0.67,0.12,0.21,0.4,0.0,7
0.4419889502762431,0.25,0.0,0.7450280469148395,1.0,0.0,0.0,0.39,0.55,0.06,0.0,0.17,1
0.3582995951417004,0.0,0.73,0.41254462009178994,0.9,0.07,0.03,0.69,0.14,0.17,0.69,0.13,7
0.37171888230313294,0.0,0.28,0.6486486486486487,0.71,0.15,0.14,0.77,0.13,0.1,0.33,0.44,3
0.22535211267605634,0.0,0.0,0.3901070882202958,0.5,0.0,0.5,0.69,0.0,0.31,0.0,0.0,7
0.46923076923076923,0.0,0.0,0.7450280469148395,0.38,0.2,0.43,0.57,0.38,0.05,0.0,0.0,7
0.5464362850971922,0.26666666666666666,0.41,0.6002039775624682,0.77,0.17,0.06,0.56,0.32,0.12,0.44,0.11,2
0.4288577154308617,0.0,0.31,0.5099439061703214,0.5,0.3,0.2,0.52,0.14,0.34,0.0,0.0,7
0.40860215053763443,0.0,0.56,0.3085160632330444,0.82,0.08,0.11,0.59,0.24,0.17,0.56,0.0,1
0.3387096774193548,0.0,0.0,0.6547679755226926,0.95,0.05,0.0,0.76,0.14,0.1,0.5,0.25,7
